frame,track_id,x1,y1,x2,y2,score,cls,feet_x,feet_y,three_x,three_z
0,1,812,682,963,953,0.9602654576301575,0,887,953,-4.692808151245117,6.645281791687012
0,2,1760,261,1873,569,0.8939136266708374,0,1816,569,-5.373348236083984,1.2720363140106201
0,3,847,528,960,651,0.8233777284622192,0,903,651,-2.5113470554351807,5.363785266876221
0,4,750,375,801,469,0.7867032885551453,0,775,469,4.462584018707275,1.7381452322006226
0,5,680,436,758,646,0.7481364011764526,0,719,646,-0.19599562883377075,5.787085056304932
0,6,2116,211,2171,399,0.744192898273468,0,2143,399,-6.2680230140686035,-3.570777416229248
0,7,1412,329,1542,483,0.701737642288208,0,1477,483,-2.184448003768921,1.647015929222107
0,8,1582,326,1698,524,0.5350046157836914,0,1640,524,-3.0710980892181396,1.3939757347106934
0,9,637,439,680,551,0.5204153656959534,0,658,551,2.9579200744628906,4.227227210998535
1,1,810,682,961,954,0.9653671383857727,0,885,954,-4.692917823791504,6.654916763305664
1,3,848,527,959,648,0.8773574829101562,0,903,648,-2.472443103790283,5.338397979736328
1,4,737,377,788,473,0.8056166172027588,0,762,473,4.550029754638672,1.788354754447937
1,5,676,399,737,563,0.6792377233505249,0,706,563,1.7355238199234009,4.39021110534668
1,7,1412,329,1542,483,0.6445454955101013,0,1477,483,-2.184448003768921,1.647015929222107
1,8,1581,328,1696,524,0.7034204602241516,0,1638,524,-3.0631048679351807,1.4023512601852417
2,1,809,682,961,954,0.9650989174842834,0,885,954,-4.692917823791504,6.654916763305664
2,3,849,527,959,648,0.8781858086585999,0,904,648,-2.4776577949523926,5.33605432510376
2,4,735,378,786,474,0.8166650533676147,0,760,474,4.547279357910156,1.7995402812957764
2,7,1412,329,1542,483,0.6437658071517944,0,1477,483,-2.184448003768921,1.647015929222107
2,8,1581,328,1696,524,0.7029644250869751,0,1638,524,-3.0631048679351807,1.4023512601852417
2,10,454,460,482,534,0.696037232875824,0,468,534,8.009526252746582,4.2855024337768555
2,11,792,355,844,458,0.5975749492645264,0,818,458,4.062143325805664,1.5863465070724487
2,9,646,442,687,549,0.5687547922134399,0,666,549,2.91070818901062,4.188045978546143
3,1,809,681,961,954,0.9656893014907837,0,885,954,-4.692917823791504,6.654916763305664
3,3,849,527,959,648,0.8846773505210876,0,904,648,-2.4776577949523926,5.33605432510376
3,4,733,378,785,475,0.8570281863212585,0,759,475,4.525280952453613,1.8097114562988281
3,7,1412,329,1542,483,0.6438536047935486,0,1477,483,-2.184448003768921,1.647015929222107
3,8,1581,328,1696,523,0.7037310004234314,0,1638,523,-3.0546326637268066,1.402206540107727
3,10,454,460,482,534,0.6980413198471069,0,468,534,8.009526252746582,4.2855024337768555
3,11,793,361,842,459,0.5024691820144653,0,817,459,4.041435241699219,1.5981749296188354
3,9,646,443,687,550,0.6257247924804688,0,666,550,2.8602349758148193,4.206483364105225
4,1,809,681,961,954,0.9658048152923584,0,885,954,-4.692917823791504,6.654916763305664
4,3,849,527,959,647,0.8808188438415527,0,904,647,-2.4646055698394775,5.327525615692139
4,4,733,378,785,474,0.8266901969909668,0,759,474,4.566658973693848,1.80045747756958
4,7,1412,329,1542,483,0.6460105776786804,0,1477,483,-2.184448003768921,1.647015929222107
4,8,1581,328,1696,524,0.7046226263046265,0,1638,524,-3.0631048679351807,1.4023512601852417
4,10,454,461,482,534,0.6961188912391663,0,468,534,8.009526252746582,4.2855024337768555
5,1,809,682,960,954,0.9658774733543396,0,884,954,-4.692193031311035,6.659143924713135
5,3,849,527,959,647,0.8757814764976501,0,904,647,-2.4646055698394775,5.327525615692139
5,4,733,378,784,474,0.8015164136886597,0,758,474,4.586062908172607,1.8013757467269897
5,7,1412,329,1542,483,0.6460996270179749,0,1477,483,-2.184448003768921,1.647015929222107
5,8,1582,328,1696,524,0.7052870988845825,0,1639,524,-3.0670976638793945,1.398167610168457
5,10,454,461,482,534,0.6986678838729858,0,468,534,8.009526252746582,4.2855024337768555
6,1,810,682,961,954,0.9654702544212341,0,885,954,-4.692917823791504,6.654916763305664
6,3,848,527,959,647,0.8751994371414185,0,903,647,-2.4593732357025146,5.329869270324707
6,4,732,378,783,474,0.8185867071151733,0,757,474,4.6054911613464355,1.8022950887680054
6,7,1412,329,1542,483,0.6495590806007385,0,1477,483,-2.184448003768921,1.647015929222107
6,8,1582,328,1696,524,0.7062638401985168,0,1639,524,-3.0670976638793945,1.398167610168457
6,10,454,461,482,534,0.6968479156494141,0,468,534,8.009526252746582,4.2855024337768555
7,1,810,682,961,954,0.9653958082199097,0,885,954,-4.692917823791504,6.654916763305664
7,3,848,527,959,647,0.8699216842651367,0,903,647,-2.4593732357025146,5.329869270324707
7,4,731,378,782,473,0.7607253193855286,0,756,473,4.667186260223389,1.7938565015792847
7,7,1412,329,1542,483,0.6492618322372437,0,1477,483,-2.184448003768921,1.647015929222107
7,8,1581,328,1696,524,0.7061938047409058,0,1638,524,-3.0631048679351807,1.4023512601852417
7,10,454,461,482,534,0.6994064450263977,0,468,534,8.009526252746582,4.2855024337768555
8,1,810,682,960,954,0.9655949473381042,0,885,954,-4.692917823791504,6.654916763305664
8,3,848,527,959,648,0.8687553405761719,0,903,648,-2.472443103790283,5.338397979736328
8,4,731,378,781,472,0.7331567406654358,0,756,472,4.709902286529541,1.784392237663269
8,7,1412,329,1542,483,0.6512784361839294,0,1477,483,-2.184448003768921,1.647015929222107
8,8,1582,328,1696,524,0.7065510153770447,0,1639,524,-3.0670976638793945,1.398167610168457
8,10,454,461,482,534,0.7109096646308899,0,468,534,8.009526252746582,4.2855024337768555
8,12,630,393,708,551,0.582786500453949,0,669,551,2.757066249847412,4.2235846519470215
8,11,777,367,822,458,0.5787621736526489,0,799,458,4.449232578277588,1.6022589206695557
9,1,810,682,960,954,0.9655675888061523,0,885,954,-4.692917823791504,6.654916763305664
9,3,848,527,959,648,0.8671927452087402,0,903,648,-2.472443103790283,5.338397979736328
9,4,731,378,780,472,0.69770747423172,0,755,472,4.72965145111084,1.7853124141693115
9,7,1410,328,1543,485,0.6383013129234314,0,1476,485,-2.2010419368743896,1.6584924459457397
9,8,1582,328,1696,524,0.7063038349151611,0,1639,524,-3.0670976638793945,1.398167610168457
9,10,454,463,481,534,0.7222581505775452,0,467,534,8.03160285949707,4.287709712982178
9,12,627,395,703,551,0.79010009765625,0,665,551,2.8288283348083496,4.224885940551758
9,11,777,367,821,457,0.6694243550300598,0,799,457,4.493231773376465,1.591084361076355
10,1,810,681,960,954,0.9656801819801331,0,885,954,-4.692917823791504,6.654916763305664
10,3,848,527,959,648,0.8671082258224487,0,903,648,-2.472443103790283,5.338397979736328
10,4,730,377,779,472,0.6773217916488647,0,754,472,4.749425411224365,1.7862337827682495
10,7,1411,329,1542,483,0.6538269519805908,0,1476,483,-2.1803691387176514,1.6474322080612183
10,8,1582,328,1696,524,0.7057271003723145,0,1639,524,-3.0670976638793945,1.398167610168457
10,10,454,463,481,534,0.7384131550788879,0,467,534,8.03160285949707,4.287709712982178
10,12,624,395,700,551,0.8058459162712097,0,662,551,2.883596897125244,4.225879192352295
10,11,775,368,818,457,0.6690149903297424,0,796,457,4.555706024169922,1.5936263799667358
11,1,810,681,960,954,0.9656696319580078,0,885,954,-4.692917823791504,6.654916763305664
11,3,848,527,959,648,0.8691710829734802,0,903,648,-2.472443103790283,5.338397979736328
11,4,731,377,779,471,0.6113776564598083,0,755,471,4.7729878425598145,1.775740623474121
11,7,1411,329,1542,483,0.654749870300293,0,1476,483,-2.1803691387176514,1.6474322080612183
11,8,1582,328,1696,524,0.7067462801933289,0,1639,524,-3.0670976638793945,1.398167610168457
11,10,454,464,481,534,0.7352831363677979,0,467,534,8.03160285949707,4.287709712982178
11,12,623,396,700,552,0.6028507351875305,0,661,552,2.8520143032073975,4.244141578674316
11,11,775,367,817,456,0.6590688228607178,0,796,456,4.600696563720703,1.582310438156128
12,1,810,681,960,954,0.96574467420578,0,885,954,-4.692917823791504,6.654916763305664
12,3,848,527,959,648,0.8679444193840027,0,903,648,-2.472443103790283,5.338397979736328
12,4,730,377,778,470,0.5534512400627136,0,754,470,4.8368706703186035,1.766979694366455
12,7,1411,329,1542,483,0.6543641686439514,0,1476,483,-2.1803691387176514,1.6474322080612183
12,8,1582,328,1696,524,0.7070862054824829,0,1639,524,-3.0670976638793945,1.398167610168457
12,10,454,465,480,534,0.7435351610183716,0,467,534,8.03160285949707,4.287709712982178
12,12,624,396,701,552,0.5801088213920593,0,662,552,2.8338797092437744,4.243765830993652
12,11,776,367,817,455,0.6506597995758057,0,796,455,4.646229267120361,1.5708580017089844
13,1,810,681,960,954,0.9655909538269043,0,885,954,-4.692917823791504,6.654916763305664
13,3,848,527,959,648,0.8602558970451355,0,903,648,-2.472443103790283,5.338397979736328
13,4,730,377,777,471,0.5426557064056396,0,753,471,4.812839508056641,1.7775826454162598
13,7,1411,329,1542,483,0.6469097137451172,0,1476,483,-2.1803691387176514,1.6474322080612183
13,8,1582,328,1696,524,0.7102006077766418,0,1639,524,-3.0670976638793945,1.398167610168457
13,10,454,467,480,534,0.7432458996772766,0,467,534,8.03160285949707,4.287709712982178
13,11,775,365,817,456,0.6258332133293152,0,796,456,4.600696563720703,1.582310438156128
14,1,810,681,960,954,0.9655689597129822,0,885,954,-4.692917823791504,6.654916763305664
14,3,848,527,960,648,0.8589510917663574,0,904,648,-2.4776577949523926,5.33605432510376
14,7,1411,329,1542,483,0.6461339592933655,0,1476,483,-2.1803691387176514,1.6474322080612183
14,8,1582,328,1696,524,0.7081203460693359,0,1639,524,-3.0670976638793945,1.398167610168457
14,10,454,468,480,534,0.7450713515281677,0,467,534,8.03160285949707,4.287709712982178
14,11,775,365,817,456,0.5485495328903198,0,796,456,4.600696563720703,1.582310438156128
15,1,811,682,960,954,0.9649328589439392,0,885,954,-4.692917823791504,6.654916763305664
15,3,848,527,960,648,0.8556206822395325,0,904,648,-2.4776577949523926,5.33605432510376
15,7,1411,329,1542,483,0.6465323567390442,0,1476,483,-2.1803691387176514,1.6474322080612183
15,8,1582,328,1697,524,0.7085703015327454,0,1639,524,-3.0670976638793945,1.398167610168457
15,10,453,469,479,535,0.7714985013008118,0,466,535,7.989316940307617,4.306847095489502
16,1,811,682,960,954,0.9653733372688293,0,885,954,-4.692917823791504,6.654916763305664
16,3,848,528,960,648,0.8571928143501282,0,904,648,-2.4776577949523926,5.33605432510376
16,7,1411,329,1542,483,0.6459842324256897,0,1476,483,-2.1803691387176514,1.6474322080612183
16,8,1582,328,1697,524,0.7085634469985962,0,1639,524,-3.0670976638793945,1.398167610168457
16,10,453,469,479,535,0.7705605626106262,0,466,535,7.989316940307617,4.306847095489502
16,11,775,365,816,456,0.5230816006660461,0,795,456,4.621732711791992,1.5831575393676758
17,1,811,682,960,954,0.9651473164558411,0,885,954,-4.692917823791504,6.654916763305664
17,3,848,528,960,648,0.8597196340560913,0,904,648,-2.4776577949523926,5.33605432510376
17,7,1411,329,1542,483,0.6645609736442566,0,1476,483,-2.1803691387176514,1.6474322080612183
