frame,track_id,x1,y1,x2,y2,score,cls,feet_x,feet_y,three_x,three_z,zone,count
289,27,466,422,521,527,0.643298864364624,0,493,527,7.907943248748779,4.111119270324707,WALKWAY_26,18
289,7,1448,321,1537,482,0.8592385053634644,0,1492,482,-2.234849452972412,1.6353062391281128,WALKWAY_27,18
289,25,2023,215,2090,444,0.8192471265792847,0,2056,444,-5.700080394744873,-2.107790231704712,WALKWAY_20,18
289,3,1584,327,1697,522,0.6813377737998962,0,1640,522,-3.0541210174560547,1.3936920166015625,WALKWAY_28,18
289,6,747,370,793,468,0.5497475862503052,0,770,468,4.603975296020508,1.7327473163604736,WALKWAY_29,18
290,1,794,680,961,960,0.9427413940429688,0,877,960,-4.696465015411377,6.6956610679626465,WALKWAY_16,18
290,8,639,439,713,548,0.7548832893371582,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
290,23,844,527,959,650,0.8195508718490601,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
290,27,466,422,521,527,0.6336216926574707,0,493,527,7.907943248748779,4.111119270324707,WALKWAY_26,18
290,7,1450,320,1538,481,0.858036458492279,0,1494,481,-2.2327072620391846,1.6289407014846802,WALKWAY_27,18
290,25,2024,212,2093,444,0.8112723231315613,0,2058,444,-5.726790428161621,-2.1132497787475586,WALKWAY_20,18
290,3,1584,327,1697,522,0.6809906363487244,0,1640,522,-3.0541210174560547,1.3936920166015625,WALKWAY_28,18
290,6,747,370,793,468,0.5592120289802551,0,770,468,4.603975296020508,1.7327473163604736,WALKWAY_29,18
291,1,794,680,961,960,0.9428156614303589,0,877,960,-4.696465015411377,6.6956610679626465,WALKWAY_16,18
291,8,639,439,713,548,0.7526445984840393,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
291,23,844,527,959,650,0.8250257968902588,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
291,27,466,422,521,527,0.6492879390716553,0,493,527,7.907943248748779,4.111119270324707,WALKWAY_26,18
291,7,1449,321,1537,482,0.8597971796989441,0,1493,482,-2.2388601303100586,1.6349012851715088,WALKWAY_27,18
291,25,2027,211,2096,442,0.774753987789154,0,2061,442,-5.727954387664795,-2.1828227043151855,WALKWAY_20,18
291,3,1584,327,1698,522,0.6803666353225708,0,1641,522,-3.058109760284424,1.3894948959350586,WALKWAY_28,18
291,6,747,371,794,468,0.6001004576683044,0,770,468,4.603975296020508,1.7327473163604736,WALKWAY_29,18
292,1,794,680,961,961,0.9425795078277588,0,877,961,-4.698020935058594,6.696833610534668,WALKWAY_16,18
292,8,639,439,713,548,0.7555084228515625,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
292,23,844,527,959,650,0.8164312243461609,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
292,27,466,422,521,526,0.661973237991333,0,493,526,7.972496509552002,4.0939249992370605,WALKWAY_26,18
292,7,1448,321,1536,482,0.8588135242462158,0,1492,482,-2.234849452972412,1.6353062391281128,WALKWAY_27,18
292,25,2031,215,2099,437,0.7911402583122253,0,2065,437,-5.7210869789123535,-2.3217480182647705,WALKWAY_21,18
292,3,1584,327,1698,522,0.6781637668609619,0,1641,522,-3.058109760284424,1.3894948959350586,WALKWAY_28,18
292,6,747,371,794,468,0.6268921494483948,0,770,468,4.603975296020508,1.7327473163604736,WALKWAY_29,18
293,1,794,680,961,961,0.9424364566802979,0,877,961,-4.698020935058594,6.696833610534668,WALKWAY_16,18
293,8,639,439,713,548,0.7552178502082825,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
293,23,843,527,959,650,0.8163946270942688,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
293,27,465,422,521,526,0.6647804975509644,0,493,526,7.972496509552002,4.0939249992370605,WALKWAY_26,18
293,7,1448,321,1536,483,0.8615139722824097,0,1492,483,-2.2449891567230225,1.640838623046875,WALKWAY_27,18
293,25,2032,213,2100,433,0.7795196175575256,0,2066,433,-5.666785717010498,-2.416733503341675,WALKWAY_21,18
293,3,1584,327,1698,522,0.6777896285057068,0,1641,522,-3.058109760284424,1.3894948959350586,WALKWAY_28,18
293,6,748,371,794,468,0.6219581365585327,0,771,468,4.584047794342041,1.7318487167358398,WALKWAY_29,18
294,1,794,680,961,961,0.9445686936378479,0,877,961,-4.698020935058594,6.696833610534668,WALKWAY_16,18
294,8,639,439,713,548,0.7542998194694519,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
294,23,843,527,959,650,0.8110189437866211,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
294,27,465,422,521,526,0.6688916087150574,0,493,526,7.972496509552002,4.0939249992370605,WALKWAY_26,18
294,7,1450,321,1537,482,0.863001823425293,0,1493,482,-2.2388601303100586,1.6349012851715088,WALKWAY_27,18
294,25,2034,220,2102,432,0.7875317931175232,0,2068,432,-5.6778564453125,-2.444672107696533,WALKWAY_21,18
294,3,1584,327,1698,522,0.6785080432891846,0,1641,522,-3.058109760284424,1.3894948959350586,WALKWAY_28,18
294,6,748,371,794,468,0.5988759994506836,0,771,468,4.584047794342041,1.7318487167358398,WALKWAY_29,18
295,1,794,680,961,961,0.9442176222801208,0,877,961,-4.698020935058594,6.696833610534668,WALKWAY_16,18
295,8,639,439,713,548,0.7592830657958984,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
295,23,843,527,959,650,0.810840368270874,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
295,27,465,422,521,526,0.6708915829658508,0,493,526,7.972496509552002,4.0939249992370605,WALKWAY_26,18
295,7,1450,321,1537,482,0.8650102615356445,0,1493,482,-2.2388601303100586,1.6349012851715088,WALKWAY_27,18
295,25,2043,222,2109,431,0.7710927128791809,0,2076,431,-5.775146484375,-2.4856114387512207,WALKWAY_21,18
295,3,1584,327,1698,522,0.6770678758621216,0,1641,522,-3.058109760284424,1.3894948959350586,WALKWAY_28,18
295,6,748,371,794,468,0.6075716614723206,0,771,468,4.584047794342041,1.7318487167358398,WALKWAY_29,18
296,1,794,680,961,961,0.9440892934799194,0,877,961,-4.698020935058594,6.696833610534668,WALKWAY_16,18
296,8,639,439,713,548,0.7587717175483704,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
296,23,843,527,959,650,0.8095089793205261,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
296,27,465,422,520,526,0.670773983001709,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,18
296,7,1448,321,1535,482,0.8594934344291687,0,1491,482,-2.2308332920074463,1.635711669921875,WALKWAY_27,18
296,25,2046,218,2113,429,0.8418395519256592,0,2079,429,-5.784185409545898,-2.540903091430664,WALKWAY_21,18
296,3,1584,327,1698,522,0.6755384802818298,0,1641,522,-3.058109760284424,1.3894948959350586,WALKWAY_28,18
296,6,748,372,794,468,0.6582385897636414,0,771,468,4.584047794342041,1.7318487167358398,WALKWAY_29,18
297,1,794,680,962,962,0.9433175325393677,0,878,962,-4.700303077697754,6.693804740905762,WALKWAY_16,18
297,8,639,439,713,548,0.7581888437271118,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
297,23,843,527,959,650,0.8127502202987671,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
297,27,465,422,520,526,0.6650851368904114,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,18
297,7,1448,322,1535,482,0.8634443283081055,0,1491,482,-2.2308332920074463,1.635711669921875,WALKWAY_27,18
297,25,2049,218,2114,424,0.8530630469322205,0,2081,424,-5.72587776184082,-2.671478033065796,WALKWAY_21,18
297,3,1584,327,1698,522,0.6736373901367188,0,1641,522,-3.058109760284424,1.3894948959350586,WALKWAY_28,18
297,6,748,372,794,468,0.6568441390991211,0,771,468,4.584047794342041,1.7318487167358398,WALKWAY_29,18
298,1,794,680,961,961,0.9437983632087708,0,877,961,-4.698020935058594,6.696833610534668,WALKWAY_16,18
298,8,639,439,713,548,0.7565627098083496,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
298,23,843,527,959,650,0.813351035118103,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
298,27,465,422,520,526,0.6816875338554382,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,18
298,7,1448,322,1535,483,0.8598054051399231,0,1491,483,-2.240990161895752,1.6412466764450073,WALKWAY_27,18
298,25,2049,210,2116,424,0.8656548857688904,0,2082,424,-5.7407097816467285,-2.6737217903137207,WALKWAY_21,18
298,3,1584,327,1698,522,0.6748842597007751,0,1641,522,-3.058109760284424,1.3894948959350586,WALKWAY_28,18
298,6,747,372,794,468,0.6483748555183411,0,770,468,4.603975296020508,1.7327473163604736,WALKWAY_29,18
299,1,794,680,961,962,0.9448423385620117,0,877,962,-4.6995768547058105,6.698006629943848,WALKWAY_16,18
299,8,639,439,713,548,0.7569016814231873,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
299,23,844,527,959,650,0.8131042718887329,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
299,27,465,422,520,526,0.683638870716095,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,18
299,7,1449,322,1536,483,0.8644095659255981,0,1492,483,-2.2449891567230225,1.640838623046875,WALKWAY_27,18
299,25,2049,202,2118,426,0.8916885256767273,0,2083,426,-5.790708541870117,-2.624729871749878,WALKWAY_21,18
299,3,1584,327,1698,522,0.6729857921600342,0,1641,522,-3.058109760284424,1.3894948959350586,WALKWAY_28,18
299,6,747,372,794,468,0.657382071018219,0,770,468,4.603975296020508,1.7327473163604736,WALKWAY_29,18
300,1,794,680,961,961,0.9442089200019836,0,877,961,-4.698020935058594,6.696833610534668,WALKWAY_16,18
300,8,639,439,713,548,0.7555949687957764,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
300,23,843,527,959,650,0.8128460049629211,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
300,27,464,422,520,526,0.6856971383094788,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,18
300,7,1450,321,1537,482,0.8630000352859497,0,1493,482,-2.2388601303100586,1.6349012851715088,WALKWAY_27,18
300,25,2051,198,2120,425,0.8374423980712891,0,2085,425,-5.802788257598877,-2.6546947956085205,WALKWAY_21,18
300,3,1584,327,1698,522,0.6754065752029419,0,1641,522,-3.058109760284424,1.3894948959350586,WALKWAY_28,18
300,6,748,372,794,468,0.6805548071861267,0,771,468,4.584047794342041,1.7318487167358398,WALKWAY_29,18
301,1,794,680,961,961,0.9432353377342224,0,877,961,-4.698020935058594,6.696833610534668,WALKWAY_16,18
301,8,639,439,713,548,0.7586084008216858,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
301,23,843,527,959,650,0.8156030774116516,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
301,27,464,422,520,526,0.6863083839416504,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,18
301,7,1449,321,1536,481,0.8685199022293091,0,1492,481,-2.224656581878662,1.6297447681427002,WALKWAY_27,18
301,25,2053,197,2120,425,0.8551121354103088,0,2086,425,-5.817590713500977,-2.6569266319274902,WALKWAY_21,18
301,3,1584,327,1699,522,0.67307049036026,0,1641,522,-3.058109760284424,1.3894948959350586,WALKWAY_28,18
301,6,748,372,794,468,0.6709977984428406,0,771,468,4.584047794342041,1.7318487167358398,WALKWAY_29,18
302,1,794,680,961,961,0.9444841742515564,0,877,961,-4.698020935058594,6.696833610534668,WALKWAY_16,18
302,8,639,439,713,548,0.7589885592460632,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
302,23,843,527,959,650,0.8125848770141602,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
302,27,464,422,520,526,0.687572717666626,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,18
302,7,1448,321,1535,481,0.8691537380218506,0,1491,481,-2.220623254776001,1.6301475763320923,WALKWAY_27,18
302,25,2055,198,2122,426,0.8188516497612,0,2088,426,-5.864415168762207,-2.6358063220977783,WALKWAY_21,18
302,3,1584,327,1699,522,0.6761354207992554,0,1641,522,-3.058109760284424,1.3894948959350586,WALKWAY_28,18
302,6,748,372,795,468,0.6637710332870483,0,771,468,4.584047794342041,1.7318487167358398,WALKWAY_29,18
303,1,794,680,961,961,0.9440106749534607,0,877,961,-4.698020935058594,6.696833610534668,WALKWAY_16,18
303,8,639,439,713,548,0.763424277305603,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
303,23,844,527,959,650,0.8154318332672119,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
303,27,464,422,520,526,0.6872761249542236,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,18
303,7,1448,321,1535,481,0.8674265146255493,0,1491,481,-2.220623254776001,1.6301475763320923,WALKWAY_27,18
303,25,2056,200,2122,427,0.8161849975585938,0,2089,427,-5.8961639404296875,-2.6126465797424316,WALKWAY_21,18
303,3,1584,327,1700,522,0.6734803318977356,0,1642,522,-3.062106132507324,1.3852895498275757,WALKWAY_28,18
303,6,748,372,795,468,0.6601799130439758,0,771,468,4.584047794342041,1.7318487167358398,WALKWAY_29,18
304,1,794,680,961,961,0.9423775672912598,0,877,961,-4.698020935058594,6.696833610534668,WALKWAY_16,18
304,8,639,439,713,548,0.7577587366104126,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
304,23,843,527,959,650,0.8120113015174866,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
304,27,464,421,520,526,0.6668325066566467,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,18
304,7,1448,321,1535,481,0.867196261882782,0,1491,481,-2.220623254776001,1.6301475763320923,WALKWAY_27,18
304,25,2058,199,2123,429,0.7551735043525696,0,2090,429,-5.944279670715332,-2.5647261142730713,WALKWAY_21,18
304,3,1584,327,1700,522,0.6782426238059998,0,1642,522,-3.062106132507324,1.3852895498275757,WALKWAY_28,18
304,6,748,372,795,468,0.6681024432182312,0,771,468,4.584047794342041,1.7318487167358398,WALKWAY_29,18
305,1,794,680,961,961,0.9422186017036438,0,877,961,-4.698020935058594,6.696833610534668,WALKWAY_16,18
305,8,639,439,713,548,0.7589985132217407,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
305,23,844,527,959,650,0.8126230835914612,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
305,27,464,421,520,526,0.6759728193283081,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,18
305,7,1447,321,1534,481,0.8676777482032776,0,1490,481,-2.2165844440460205,1.6305509805679321,WALKWAY_27,18
305,25,2061,200,2125,427,0.8160479068756104,0,2093,427,-5.955056190490723,-2.6214675903320312,WALKWAY_21,18
305,3,1584,327,1700,522,0.6779228448867798,0,1642,522,-3.062106132507324,1.3852895498275757,WALKWAY_28,18
305,6,748,372,795,468,0.6704186201095581,0,771,468,4.584047794342041,1.7318487167358398,WALKWAY_29,18
306,1,794,680,962,962,0.9409846663475037,0,878,962,-4.700303077697754,6.693804740905762,WALKWAY_16,18
306,8,639,439,713,548,0.7601607441902161,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
306,23,843,527,959,650,0.8090307712554932,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
306,27,463,421,520,526,0.6810442805290222,0,491,526,8.016839981079102,4.098304271697998,WALKWAY_26,18
306,7,1447,321,1534,481,0.8701613545417786,0,1490,481,-2.2165844440460205,1.6305509805679321,WALKWAY_27,18
306,25,2063,199,2126,425,0.8310840725898743,0,2094,425,-5.936288833618164,-2.674823522567749,WALKWAY_21,18
306,3,1584,327,1700,522,0.6808227896690369,0,1642,522,-3.062106132507324,1.3852895498275757,WALKWAY_28,18
306,6,748,372,795,469,0.6744268536567688,0,771,469,4.541484832763672,1.741733193397522,WALKWAY_29,18
307,1,794,680,962,962,0.9413912892341614,0,878,962,-4.700303077697754,6.693804740905762,WALKWAY_16,18
307,8,639,439,713,548,0.7558318376541138,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
307,23,844,527,959,650,0.8084141612052917,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
307,27,464,421,520,526,0.6682753562927246,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,18
307,7,1447,321,1534,481,0.8687012195587158,0,1490,481,-2.2165844440460205,1.6305509805679321,WALKWAY_27,18
307,25,2065,201,2126,421,0.8627383708953857,0,2095,421,-5.882571220397949,-2.782212495803833,WALKWAY_21,18
307,3,1584,327,1700,522,0.6783792972564697,0,1642,522,-3.062106132507324,1.3852895498275757,WALKWAY_28,18
307,6,748,372,795,468,0.6671851873397827,0,771,468,4.584047794342041,1.7318487167358398,WALKWAY_29,18
308,1,794,680,962,962,0.9406677484512329,0,878,962,-4.700303077697754,6.693804740905762,WALKWAY_16,18
308,8,639,439,713,548,0.7626877427101135,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
308,23,843,527,959,650,0.8047228455543518,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
308,27,464,420,520,526,0.648218035697937,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,18
308,7,1447,321,1535,481,0.8628892302513123,0,1491,481,-2.220623254776001,1.6301475763320923,WALKWAY_27,18
308,25,2068,200,2127,418,0.8704443573951721,0,2097,418,-5.860134124755859,-2.8683440685272217,WALKWAY_21,18
308,3,1584,327,1700,522,0.6832209229469299,0,1642,522,-3.062106132507324,1.3852895498275757,WALKWAY_28,18
308,6,748,372,795,468,0.6720603704452515,0,771,468,4.584047794342041,1.7318487167358398,WALKWAY_29,18
309,1,794,680,962,962,0.938673198223114,0,878,962,-4.700303077697754,6.693804740905762,WALKWAY_16,18
309,8,639,439,713,548,0.7590059638023376,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
309,23,844,527,959,650,0.8085944652557373,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
309,27,464,420,520,526,0.6563449501991272,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,18
309,7,1448,321,1535,481,0.8637363910675049,0,1491,481,-2.220623254776001,1.6301475763320923,WALKWAY_27,18
309,25,2069,200,2128,415,0.8537388443946838,0,2098,415,-5.821493148803711,-2.954554796218872,WALKWAY_21,18
309,3,1584,327,1700,522,0.6813757419586182,0,1642,522,-3.062106132507324,1.3852895498275757,WALKWAY_28,18
309,6,747,372,794,469,0.6655275821685791,0,770,469,4.561273097991943,1.7426329851150513,WALKWAY_29,18
310,1,794,680,962,962,0.9388762712478638,0,878,962,-4.700303077697754,6.693804740905762,WALKWAY_16,18
310,8,639,439,713,548,0.7551237940788269,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
310,23,843,527,959,650,0.8084278702735901,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
310,27,464,420,520,526,0.6558765769004822,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,18
310,7,1449,321,1537,481,0.8597390651702881,0,1493,481,-2.228684425354004,1.6293424367904663,WALKWAY_27,18
310,25,2070,200,2128,413,0.8147971630096436,0,2099,413,-5.800343990325928,-3.014230489730835,WALKWAY_21,18
310,3,1584,327,1700,522,0.6832038760185242,0,1642,522,-3.062106132507324,1.3852895498275757,WALKWAY_28,18
310,6,747,371,794,469,0.6595852375030518,0,770,469,4.561273097991943,1.7426329851150513,WALKWAY_29,18
311,1,794,680,962,962,0.9406114220619202,0,878,962,-4.700303077697754,6.693804740905762,WALKWAY_16,18
311,8,639,439,713,548,0.7521375417709351,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
311,23,844,527,959,650,0.8097715377807617,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
311,27,463,420,520,526,0.6523321866989136,0,491,526,8.016839981079102,4.098304271697998,WALKWAY_26,18
311,7,1449,321,1536,482,0.853904128074646,0,1492,482,-2.234849452972412,1.6353062391281128,WALKWAY_27,18
311,25,2070,201,2127,413,0.8216824531555176,0,2098,413,-5.784656524658203,-3.0117650032043457,WALKWAY_21,18
311,3,1584,327,1700,522,0.6815605759620667,0,1642,522,-3.062106132507324,1.3852895498275757,WALKWAY_28,18
311,6,747,371,794,469,0.6686786413192749,0,770,469,4.561273097991943,1.7426329851150513,WALKWAY_29,18
312,1,794,680,962,961,0.9398856163024902,0,878,961,-4.698746204376221,6.69263219833374,WALKWAY_16,18
312,8,639,439,713,548,0.7440447211265564,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
312,23,843,527,959,650,0.8065450191497803,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
312,27,463,420,520,526,0.6449267268180847,0,491,526,8.016839981079102,4.098304271697998,WALKWAY_26,18
312,7,1449,321,1536,482,0.8583690524101257,0,1492,482,-2.234849452972412,1.6353062391281128,WALKWAY_27,18
312,25,2069,201,2126,414,0.8538300395011902,0,2097,414,-5.787550926208496,-2.980581283569336,WALKWAY_21,18
312,3,1584,327,1700,522,0.6781401038169861,0,1642,522,-3.062106132507324,1.3852895498275757,WALKWAY_28,18
312,6,747,371,794,469,0.6383457779884338,0,770,469,4.561273097991943,1.7426329851150513,WALKWAY_29,18
313,1,794,680,961,961,0.9388105273246765,0,877,961,-4.698020935058594,6.696833610534668,WALKWAY_16,18
313,8,639,439,713,548,0.7444730997085571,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
313,23,843,527,959,650,0.8083030581474304,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
313,27,463,420,520,526,0.647862434387207,0,491,526,8.016839981079102,4.098304271697998,WALKWAY_26,18
313,7,1449,322,1536,482,0.8621126413345337,0,1492,482,-2.234849452972412,1.6353062391281128,WALKWAY_27,18
313,25,2070,201,2125,411,0.8354408144950867,0,2097,411,-5.731302738189697,-3.067559003829956,WALKWAY_21,18
313,3,1584,327,1700,522,0.677615225315094,0,1642,522,-3.062106132507324,1.3852895498275757,WALKWAY_28,18
313,6,747,371,794,469,0.6264845728874207,0,770,469,4.561273097991943,1.7426329851150513,WALKWAY_29,18
314,1,794,680,961,961,0.9385299682617188,0,877,961,-4.698020935058594,6.696833610534668,WALKWAY_16,18
314,8,639,439,713,548,0.7480297684669495,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
314,23,843,527,959,650,0.8072704672813416,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
314,27,463,420,519,526,0.6357728242874146,0,491,526,8.016839981079102,4.098304271697998,WALKWAY_26,18
314,7,1448,322,1536,482,0.8575700521469116,0,1492,482,-2.234849452972412,1.6353062391281128,WALKWAY_27,18
314,25,2069,198,2125,410,0.7995611429214478,0,2097,410,-5.71219539642334,-3.0971052646636963,WALKWAY_21,18
314,3,1584,327,1700,522,0.6775805950164795,0,1642,522,-3.062106132507324,1.3852895498275757,WALKWAY_28,18
314,6,747,371,793,469,0.6073726415634155,0,770,469,4.561273097991943,1.7426329851150513,WALKWAY_29,18
315,1,794,680,962,962,0.9374421238899231,0,878,962,-4.700303077697754,6.693804740905762,WALKWAY_16,18
315,8,639,439,713,548,0.7438153624534607,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
315,23,843,527,959,650,0.8099530339241028,0,901,650,-2.4880523681640625,5.360052108764648,WALKWAY_1,18
315,27,463,420,519,526,0.6635242700576782,0,491,526,8.016839981079102,4.098304271697998,WALKWAY_26,18
315,7,1449,322,1536,482,0.8558820486068726,0,1492,482,-2.234849452972412,1.6353062391281128,WALKWAY_27,18
315,25,2069,197,2124,409,0.8029537796974182,0,2096,409,-5.676955699920654,-3.124391555786133,WALKWAY_21,18
315,3,1584,327,1700,522,0.6745246052742004,0,1642,522,-3.062106132507324,1.3852895498275757,WALKWAY_28,18
315,6,747,371,793,469,0.5933813452720642,0,770,469,4.561273097991943,1.7426329851150513,WALKWAY_29,18
316,1,794,680,962,962,0.9451372027397156,0,878,962,-4.700303077697754,6.693804740905762,WALKWAY_16,18
316,8,639,439,713,548,0.7356744408607483,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
316,23,844,527,959,649,0.7905076146125793,0,901,649,-2.4750497341156006,5.351589679718018,WALKWAY_1,18
316,27,463,420,520,527,0.6664658188819885,0,491,527,7.952224254608154,4.115499496459961,WALKWAY_26,18
316,7,1449,322,1537,483,0.8231822848320007,0,1493,483,-2.2489829063415527,1.6404311656951904,WALKWAY_27,18
316,25,2068,198,2122,408,0.8172044157981873,0,2095,408,-5.641396999359131,-3.1519253253936768,WALKWAY_21,18
316,3,1583,325,1701,523,0.6927381157875061,0,1642,523,-3.070611000061035,1.3854284286499023,WALKWAY_28,18
316,6,748,370,793,468,0.5403989553451538,0,770,468,4.603975296020508,1.7327473163604736,WALKWAY_29,18
317,1,794,680,961,962,0.9456667900085449,0,877,962,-4.6995768547058105,6.698006629943848,WALKWAY_16,18
317,8,639,439,713,548,0.7386883497238159,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
317,23,844,527,959,649,0.7915524840354919,0,901,649,-2.4750497341156006,5.351589679718018,WALKWAY_1,18
317,27,463,420,520,527,0.6676912903785706,0,491,527,7.952224254608154,4.115499496459961,WALKWAY_26,18
317,7,1450,322,1537,483,0.8183592557907104,0,1493,483,-2.2489829063415527,1.6404311656951904,WALKWAY_27,18
317,25,2067,197,2121,407,0.8019165992736816,0,2094,407,-5.605514049530029,-3.1797096729278564,WALKWAY_21,18
317,3,1582,325,1701,523,0.6882051229476929,0,1641,523,-3.0666048526763916,1.3896352052688599,WALKWAY_28,18
317,6,748,370,793,468,0.5434695482254028,0,770,468,4.603975296020508,1.7327473163604736,WALKWAY_29,18
318,1,794,680,961,961,0.9477132558822632,0,877,961,-4.698020935058594,6.696833610534668,WALKWAY_16,18
318,8,639,439,713,548,0.740108847618103,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
318,23,844,527,959,649,0.793489396572113,0,901,649,-2.4750497341156006,5.351589679718018,WALKWAY_1,18
318,27,463,420,520,527,0.6845905780792236,0,491,527,7.952224254608154,4.115499496459961,WALKWAY_26,18
318,7,1450,322,1537,483,0.8330454230308533,0,1493,483,-2.2489829063415527,1.6404311656951904,WALKWAY_27,18
318,25,2066,197,2120,407,0.8025822639465332,0,2093,407,-5.589449405670166,-3.177128791809082,WALKWAY_21,18
318,3,1583,327,1701,523,0.6822015643119812,0,1642,523,-3.070611000061035,1.3854284286499023,WALKWAY_28,18
318,6,748,369,793,468,0.5444528460502625,0,770,468,4.603975296020508,1.7327473163604736,WALKWAY_29,18
319,1,794,680,961,960,0.9480010271072388,0,877,960,-4.696465015411377,6.6956610679626465,WALKWAY_16,18
319,8,639,439,713,548,0.7402291297912598,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
319,23,844,527,959,649,0.7930926084518433,0,901,649,-2.4750497341156006,5.351589679718018,WALKWAY_1,18
319,27,463,420,520,528,0.6591367721557617,0,491,528,7.887736797332764,4.132659912109375,WALKWAY_26,18
319,7,1449,322,1536,483,0.8342500925064087,0,1492,483,-2.2449891567230225,1.640838623046875,WALKWAY_27,18
319,25,2065,193,2121,409,0.7875912189483643,0,2093,409,-5.62916374206543,-3.116770029067993,WALKWAY_21,18
319,3,1583,327,1700,523,0.6812306046485901,0,1641,523,-3.0666048526763916,1.3896352052688599,WALKWAY_28,18
319,6,748,369,793,468,0.5494471192359924,0,770,468,4.603975296020508,1.7327473163604736,WALKWAY_29,18
320,1,794,680,961,961,0.9450075626373291,0,877,961,-4.698020935058594,6.696833610534668,WALKWAY_16,18
320,8,639,439,713,548,0.737897515296936,0,676,548,2.777289628982544,4.167333602905273,WALKWAY_25,18
