frame,track_id,x1,y1,x2,y2,score,cls,feet_x,feet_y,three_x,three_z,zone,count
26,1,880,395,1034,603,0.8529852032661438,0,957,603,-2.4329731464385986,-1.4169753789901733,WALKWAY_1,0
26,2,1055,368,1144,475,0.6399549841880798,0,1099,475,-0.39272332191467285,-2.105017900466919,WALKWAY_1,0
26,4,1064,443,1176,628,0.46888279914855957,0,1120,628,-2.721796751022339,-1.9924830198287964,WALKWAY_1,0
26,5,1056,442,1176,691,0.3515157103538513,0,1116,691,-3.2814137935638428,-1.9273875951766968,WALKWAY_1,0
27,1,880,395,1034,603,0.8538236618041992,0,957,603,-2.4329731464385986,-1.4169753789901733,WALKWAY_1,0
27,2,1055,368,1145,476,0.6399068236351013,0,1100,476,-0.416036993265152,-2.1083171367645264,WALKWAY_1,0
27,4,1064,443,1176,627,0.4651528298854828,0,1120,627,-2.71167254447937,-1.9934426546096802,WALKWAY_1,0
27,5,1056,442,1176,693,0.34724554419517517,0,1116,693,-3.2969868183135986,-1.925957441329956,WALKWAY_1,0
28,1,880,395,1034,603,0.8544459939002991,0,957,603,-2.4329731464385986,-1.4169753789901733,WALKWAY_1,0
28,2,1056,368,1144,474,0.6510754227638245,0,1100,474,-0.3703824579715729,-2.111969470977783,WALKWAY_1,0
28,4,1064,443,1176,626,0.4612070918083191,0,1120,626,-2.7015039920806885,-1.9944064617156982,WALKWAY_1,0
28,5,1055,442,1176,695,0.33903634548187256,0,1115,695,-3.3124241828918457,-1.9215482473373413,WALKWAY_1,0
29,1,880,395,1034,603,0.8576618432998657,0,957,603,-2.4329731464385986,-1.4169753789901733,WALKWAY_1,0
29,2,1056,368,1144,473,0.6481764912605286,0,1100,473,-0.3473294675350189,-2.113813638687134,WALKWAY_1,0
29,4,1064,443,1177,627,0.46603864431381226,0,1120,627,-2.71167254447937,-1.9934426546096802,WALKWAY_1,0
29,5,1054,442,1176,697,0.3399702310562134,0,1115,697,-3.327763319015503,-1.920150876045227,WALKWAY_1,0
30,1,880,395,1034,603,0.8615987300872803,0,957,603,-2.4329731464385986,-1.4169753789901733,WALKWAY_1,0
30,2,1056,368,1143,472,0.6526060104370117,0,1099,472,-0.3235445022583008,-2.1105010509490967,WALKWAY_1,0
30,4,1064,443,1177,627,0.467314213514328,0,1120,627,-2.71167254447937,-1.9934426546096802,WALKWAY_1,0
30,5,1054,442,1176,696,0.3289180099964142,0,1115,696,-3.320108413696289,-1.9208482503890991,WALKWAY_1,0
31,1,880,395,1034,603,0.8606788516044617,0,957,603,-2.4329731464385986,-1.4169753789901733,WALKWAY_1,0
31,2,1056,368,1143,472,0.6394443511962891,0,1099,472,-0.3235445022583008,-2.1105010509490967,WALKWAY_1,0
31,4,1064,443,1177,627,0.4645623564720154,0,1120,627,-2.71167254447937,-1.9934426546096802,WALKWAY_1,0
31,5,1055,442,1176,696,0.3348405659198761,0,1115,696,-3.320108413696289,-1.9208482503890991,WALKWAY_1,0
32,1,880,395,1034,603,0.8603202104568481,0,957,603,-2.4329731464385986,-1.4169753789901733,WALKWAY_1,0
32,2,1056,368,1143,472,0.6388154625892639,0,1099,472,-0.3235445022583008,-2.1105010509490967,WALKWAY_1,0
32,4,1064,443,1177,626,0.47304269671440125,0,1120,626,-2.7015039920806885,-1.9944064617156982,WALKWAY_1,0
32,5,1055,442,1176,695,0.33482906222343445,0,1115,695,-3.3124241828918457,-1.9215482473373413,WALKWAY_1,0
33,1,880,395,1035,603,0.8608314394950867,0,957,603,-2.4329731464385986,-1.4169753789901733,WALKWAY_1,0
33,2,1056,368,1143,472,0.6407666802406311,0,1099,472,-0.3235445022583008,-2.1105010509490967,WALKWAY_1,0
33,4,1064,443,1177,626,0.4817778468132019,0,1120,626,-2.7015039920806885,-1.9944064617156982,WALKWAY_1,0
33,5,1056,442,1176,691,0.3360516130924225,0,1116,691,-3.2814137935638428,-1.9273875951766968,WALKWAY_1,0
34,1,880,395,1035,603,0.859437882900238,0,957,603,-2.4329731464385986,-1.4169753789901733,WALKWAY_1,0
34,2,1056,368,1143,471,0.6457458734512329,0,1099,471,-0.30017873644828796,-2.1123530864715576,WALKWAY_1,0
34,4,1064,443,1178,627,0.48368126153945923,0,1121,627,-2.7117650508880615,-1.9968653917312622,WALKWAY_1,0
34,5,1056,442,1176,691,nan,0,1116,691,-3.2814137935638428,-1.9273875951766968,WALKWAY_1,0
35,1,880,395,1035,603,0.8588597178459167,0,957,603,-2.4329731464385986,-1.4169753789901733,WALKWAY_1,0
35,2,1057,368,1143,471,0.642585813999176,0,1100,471,-0.30076441168785095,-2.1175389289855957,WALKWAY_1,0
35,4,1063,443,1178,628,0.47119927406311035,0,1120,628,-2.721796751022339,-1.9924830198287964,WALKWAY_1,0
35,5,1057,442,1176,690,0.33997204899787903,0,1116,690,-3.2735824584960938,-1.928106665611267,WALKWAY_1,0
36,1,880,395,1035,603,0.8590205311775208,0,957,603,-2.4329731464385986,-1.4169753789901733,WALKWAY_1,0
36,2,1057,368,1143,471,0.6406593918800354,0,1100,471,-0.30076441168785095,-2.1175389289855957,WALKWAY_1,0
36,4,1063,443,1178,628,0.47077131271362305,0,1120,628,-2.721796751022339,-1.9924830198287964,WALKWAY_1,0
36,5,1056,442,1176,690,0.3432106077671051,0,1116,690,-3.2735824584960938,-1.928106665611267,WALKWAY_1,0
37,1,880,395,1035,603,0.8586227893829346,0,957,603,-2.4329731464385986,-1.4169753789901733,WALKWAY_1,0
37,2,1057,368,1143,471,0.636077880859375,0,1100,471,-0.30076441168785095,-2.1175389289855957,WALKWAY_1,0
37,4,1064,443,1177,626,0.473087340593338,0,1120,626,-2.7015039920806885,-1.9944064617156982,WALKWAY_1,0
37,5,1056,442,1176,693,0.338705837726593,0,1116,693,-3.2969868183135986,-1.925957441329956,WALKWAY_1,0
38,1,881,395,1035,602,0.8576993346214294,0,958,602,-2.4214937686920166,-1.420428991317749,WALKWAY_1,0
38,2,1056,368,1143,471,0.646239161491394,0,1099,471,-0.30017873644828796,-2.1123530864715576,WALKWAY_1,0
38,4,1064,443,1177,625,0.4841693043708801,0,1120,625,-2.691290855407715,-1.9953745603561401,WALKWAY_1,0
38,5,1056,442,1176,690,0.33860233426094055,0,1116,690,-3.2735824584960938,-1.928106665611267,WALKWAY_1,0
39,1,881,395,1035,602,0.8589232563972473,0,958,602,-2.4214937686920166,-1.420428991317749,WALKWAY_1,0
39,2,1056,368,1143,471,0.6445705890655518,0,1099,471,-0.30017873644828796,-2.1123530864715576,WALKWAY_1,0
39,4,1064,443,1177,624,0.48442625999450684,0,1120,624,-2.681032657623291,-1.9963469505310059,WALKWAY_1,0
39,5,1057,442,1176,688,0.3408685326576233,0,1116,688,-3.257829427719116,-1.9295533895492554,WALKWAY_1,0
40,1,881,394,1035,602,0.855302095413208,0,958,602,-2.4214937686920166,-1.420428991317749,WALKWAY_1,0
40,2,1053,368,1145,478,0.6463447213172913,0,1099,478,-0.4605557918548584,-2.0996415615081787,WALKWAY_1,0
40,4,1065,444,1177,623,0.4290134906768799,0,1121,623,-2.670827865600586,-2.0007758140563965,WALKWAY_1,0
40,5,1057,442,1176,688,nan,0,1116,688,-3.257829427719116,-1.9295533895492554,WALKWAY_1,0
41,1,881,394,1036,602,0.8542848229408264,0,958,602,-2.4214937686920166,-1.420428991317749,WALKWAY_1,0
41,2,1052,368,1146,481,0.6463083028793335,0,1099,481,-0.527080774307251,-2.0943686962127686,WALKWAY_1,0
41,4,1065,444,1177,622,0.42959481477737427,0,1121,622,-2.6604809761047363,-2.0017642974853516,WALKWAY_1,0
41,5,1057,442,1176,688,nan,0,1116,688,-3.257829427719116,-1.9295533895492554,WALKWAY_1,0
42,1,882,394,1036,602,0.856107234954834,0,959,602,-2.4216318130493164,-1.4242008924484253,WALKWAY_1,0
42,2,1052,367,1146,482,0.6497668027877808,0,1099,482,-0.5489717125892639,-2.0926337242126465,WALKWAY_1,0
42,4,1065,444,1177,622,0.4236992597579956,0,1121,622,-2.6604809761047363,-2.0017642974853516,WALKWAY_1,0
42,5,1057,442,1176,688,nan,0,1116,688,-3.257829427719116,-1.9295533895492554,WALKWAY_1,0
43,1,882,394,1036,603,0.8565528392791748,0,959,603,-2.4332454204559326,-1.4245024919509888,WALKWAY_1,0
43,2,1052,367,1146,484,0.651492178440094,0,1099,484,-0.5923357605934143,-2.0891966819763184,WALKWAY_1,0
43,4,1065,444,1177,622,0.4241534471511841,0,1121,622,-2.6604809761047363,-2.0017642974853516,WALKWAY_1,0
43,5,1057,442,1176,688,nan,0,1116,688,-3.257829427719116,-1.9295533895492554,WALKWAY_1,0
44,1,882,394,1036,603,0.8557112812995911,0,959,603,-2.4332454204559326,-1.4245024919509888,WALKWAY_1,0
44,2,1052,367,1145,483,0.6537597179412842,0,1098,483,-0.5702075362205505,-2.085916757583618,WALKWAY_1,0
44,4,1064,444,1177,622,0.42312881350517273,0,1120,622,-2.6603810787200928,-1.9983043670654297,WALKWAY_1,0
44,5,1057,442,1176,688,nan,0,1116,688,-3.257829427719116,-1.9295533895492554,WALKWAY_1,0
45,1,882,394,1036,603,0.8551849126815796,0,959,603,-2.4332454204559326,-1.4245024919509888,WALKWAY_1,0
45,2,1053,367,1145,483,0.6535677313804626,0,1099,483,-0.5707229375839233,-2.090909719467163,WALKWAY_1,0
45,4,1063,445,1177,627,0.4192854166030884,0,1120,627,-2.71167254447937,-1.9934426546096802,WALKWAY_1,0
45,5,1057,442,1176,688,nan,0,1116,688,-3.257829427719116,-1.9295533895492554,WALKWAY_1,0
46,1,882,394,1036,603,0.8577042818069458,0,959,603,-2.4332454204559326,-1.4245024919509888,WALKWAY_1,0
46,2,1053,367,1144,482,0.6564965844154358,0,1098,482,-0.548450767993927,-2.087625026702881,WALKWAY_1,0
46,4,1062,445,1177,629,0.42040690779685974,0,1119,629,-2.7317874431610107,-1.9881185293197632,WALKWAY_1,0
46,5,1057,442,1176,688,nan,0,1116,688,-3.257829427719116,-1.9295533895492554,WALKWAY_1,0
47,1,882,394,1036,603,0.8576887249946594,0,959,603,-2.4332454204559326,-1.4245024919509888,WALKWAY_1,0
47,2,1054,367,1144,481,0.6576026082038879,0,1099,481,-0.527080774307251,-2.0943686962127686,WALKWAY_1,0
47,4,1063,444,1177,626,0.41795459389686584,0,1120,626,-2.7015039920806885,-1.9944064617156982,WALKWAY_1,0
47,5,1057,442,1176,688,nan,0,1116,688,-3.257829427719116,-1.9295533895492554,WALKWAY_1,0
48,1,882,394,1036,603,0.8566173911094666,0,959,603,-2.4332454204559326,-1.4245024919509888,WALKWAY_1,0
48,2,1054,368,1143,481,0.6573758125305176,0,1098,481,-0.5265542268753052,-2.0893442630767822,WALKWAY_1,0
48,4,1064,444,1177,625,0.41717690229415894,0,1120,625,-2.691290855407715,-1.9953745603561401,WALKWAY_1,0
48,5,1057,442,1176,688,nan,0,1116,688,-3.257829427719116,-1.9295533895492554,WALKWAY_1,0
49,1,883,394,1035,602,0.8613184690475464,0,959,602,-2.4216318130493164,-1.4242008924484253,WALKWAY_1,0
49,2,1055,368,1143,479,0.6568328738212585,0,1099,479,-0.48287418484687805,-2.097872495651245,WALKWAY_1,0
49,4,1064,444,1177,624,0.41612106561660767,0,1120,624,-2.681032657623291,-1.9963469505310059,WALKWAY_1,0
49,5,1057,442,1176,688,nan,0,1116,688,-3.257829427719116,-1.9295533895492554,WALKWAY_1,0
50,1,883,394,1036,602,0.8563159704208374,0,959,602,-2.4216318130493164,-1.4242008924484253,WALKWAY_1,0
50,2,1055,368,1143,479,0.6455717086791992,0,1099,479,-0.48287418484687805,-2.097872495651245,WALKWAY_1,0
50,4,1064,444,1177,625,0.41526487469673157,0,1120,625,-2.691290855407715,-1.9953745603561401,WALKWAY_1,0
51,1,883,394,1036,602,0.8600824475288391,0,959,602,-2.4216318130493164,-1.4242008924484253,WALKWAY_1,0
51,2,1055,368,1142,479,0.6462064981460571,0,1098,479,-0.48233628273010254,-2.0928163528442383,WALKWAY_1,0
51,4,1064,444,1177,625,0.415548175573349,0,1120,625,-2.691290855407715,-1.9953745603561401,WALKWAY_1,0
52,1,883,394,1036,602,0.8554065823554993,0,959,602,-2.4216318130493164,-1.4242008924484253,WALKWAY_1,0
52,2,1055,368,1142,478,0.6461945176124573,0,1098,478,-0.4600121080875397,-2.094569206237793,WALKWAY_1,0
52,4,1063,444,1177,625,0.416794091463089,0,1120,625,-2.691290855407715,-1.9953745603561401,WALKWAY_1,0
53,1,883,394,1036,602,0.8577386140823364,0,959,602,-2.4216318130493164,-1.4242008924484253,WALKWAY_1,0
53,2,1056,368,1142,478,0.6421982645988464,0,1099,478,-0.4605557918548584,-2.0996415615081787,WALKWAY_1,0
53,4,1063,444,1177,625,0.4162730574607849,0,1120,625,-2.691290855407715,-1.9953745603561401,WALKWAY_1,0
54,1,884,395,1036,602,0.8599684834480286,0,960,602,-2.421769618988037,-1.4279719591140747,WALKWAY_1,0
54,2,1056,367,1142,478,0.6426123380661011,0,1099,478,-0.4605557918548584,-2.0996415615081787,WALKWAY_1,0
54,4,1063,444,1177,625,0.41846320033073425,0,1120,625,-2.691290855407715,-1.9953745603561401,WALKWAY_1,0
55,1,884,394,1036,602,0.8605853319168091,0,960,602,-2.421769618988037,-1.4279719591140747,WALKWAY_1,0
55,2,1056,367,1142,478,0.6418433785438538,0,1099,478,-0.4605557918548584,-2.0996415615081787,WALKWAY_1,0
55,4,1063,444,1177,625,0.41832026839256287,0,1120,625,-2.691290855407715,-1.9953745603561401,WALKWAY_1,0
56,1,884,394,1036,602,0.8593064546585083,0,960,602,-2.421769618988037,-1.4279719591140747,WALKWAY_1,0
56,2,1055,367,1143,480,0.6390249133110046,0,1099,480,-0.5050486922264099,-2.0961148738861084,WALKWAY_1,0
56,4,1063,444,1177,625,0.42508745193481445,0,1120,625,-2.691290855407715,-1.9953745603561401,WALKWAY_1,0
57,1,884,394,1036,602,0.8485731482505798,0,960,602,-2.421769618988037,-1.4279719591140747,WALKWAY_1,0
57,2,1055,367,1143,480,0.6407267451286316,0,1099,480,-0.5050486922264099,-2.0961148738861084,WALKWAY_1,0
57,4,1063,444,1177,625,0.4254012405872345,0,1120,625,-2.691290855407715,-1.9953745603561401,WALKWAY_1,0
58,1,883,394,1036,602,0.8470621109008789,0,959,602,-2.4216318130493164,-1.4242008924484253,WALKWAY_1,0
58,2,1055,368,1143,480,0.6372894048690796,0,1099,480,-0.5050486922264099,-2.0961148738861084,WALKWAY_1,0
58,4,1063,444,1177,626,0.42781174182891846,0,1120,626,-2.7015039920806885,-1.9944064617156982,WALKWAY_1,0
59,1,883,394,1036,603,0.8470128774642944,0,959,603,-2.4332454204559326,-1.4245024919509888,WALKWAY_1,0
59,2,1055,368,1143,480,0.6370744705200195,0,1099,480,-0.5050486922264099,-2.0961148738861084,WALKWAY_1,0
59,4,1063,444,1177,626,0.42812108993530273,0,1120,626,-2.7015039920806885,-1.9944064617156982,WALKWAY_1,0
60,1,883,394,1036,603,0.8478074669837952,0,959,603,-2.4332454204559326,-1.4245024919509888,WALKWAY_1,0
60,2,1055,368,1143,481,0.6367857456207275,0,1099,481,-0.527080774307251,-2.0943686962127686,WALKWAY_1,0
60,4,1063,444,1177,626,0.42611682415008545,0,1120,626,-2.7015039920806885,-1.9944064617156982,WALKWAY_1,0
61,1,883,394,1036,603,0.8478788137435913,0,959,603,-2.4332454204559326,-1.4245024919509888,WALKWAY_1,0
61,2,1054,368,1144,483,0.6337058544158936,0,1099,483,-0.5707229375839233,-2.090909719467163,WALKWAY_1,0
61,4,1063,444,1177,626,0.42438217997550964,0,1120,626,-2.7015039920806885,-1.9944064617156982,WALKWAY_1,0
62,1,883,394,1036,603,0.8471935391426086,0,959,603,-2.4332454204559326,-1.4245024919509888,WALKWAY_1,0
62,2,1054,367,1144,484,0.6347880959510803,0,1099,484,-0.5923357605934143,-2.0891966819763184,WALKWAY_1,0
62,4,1063,444,1177,626,0.4235793650150299,0,1120,626,-2.7015039920806885,-1.9944064617156982,WALKWAY_1,0
63,1,883,394,1036,603,0.8469735980033875,0,959,603,-2.4332454204559326,-1.4245024919509888,WALKWAY_1,0
63,2,1054,367,1144,484,0.6240203976631165,0,1099,484,-0.5923357605934143,-2.0891966819763184,WALKWAY_1,0
63,4,1063,444,1177,626,0.4261265993118286,0,1120,626,-2.7015039920806885,-1.9944064617156982,WALKWAY_1,0
64,1,883,394,1036,603,0.8483210206031799,0,959,603,-2.4332454204559326,-1.4245024919509888,WALKWAY_1,0
64,2,1055,367,1144,484,0.6250278353691101,0,1099,484,-0.5923357605934143,-2.0891966819763184,WALKWAY_1,0
64,4,1063,444,1177,626,0.42628663778305054,0,1120,626,-2.7015039920806885,-1.9944064617156982,WALKWAY_1,0
65,1,883,394,1036,603,0.8481999635696411,0,959,603,-2.4332454204559326,-1.4245024919509888,WALKWAY_1,0
65,2,1055,367,1144,484,0.6260069012641907,0,1099,484,-0.5923357605934143,-2.0891966819763184,WALKWAY_1,0
