frame,track_id,x1,y1,x2,y2,score,cls,feet_x,feet_y,three_x,three_z,zone,aspect_ratio
527,30,595,401,633,506,0.7941330075263977,0,614,506,6.579137325286865,3.4831831455230713,WALKWAY_26,2.763157894736842
527,33,641,394,698,527,0.7162529230117798,0,669,527,4.107539653778076,3.7351977825164795,WALKWAY_26,2.3333333333333335
527,34,82,599,156,799,0.8155387043952942,0,119,799,4.627665996551514,8.940192222595215,WALKWAY_5,2.7027027027027026
527,35,516,411,553,520,0.5465124249458313,0,534,520,7.451357841491699,3.900876522064209,WALKWAY_26,2.945945945945946
528,1,796,676,962,959,0.9611416459083557,0,879,959,-4.6963582038879395,6.686081886291504,WALKWAY_16,1.7048192771084338
528,20,845,527,960,647,0.8570523262023926,0,902,647,-1.545292854309082,5.206454753875732,WALKWAY_1,1.0434782608695652
528,7,1419,310,1526,484,0.8041313290596008,0,1472,484,-2.1744332313537598,1.6546574831008911,WALKWAY_27,1.6261682242990654
528,3,1583,328,1685,523,0.6863629221916199,0,1634,523,-3.038778305053711,1.4188544750213623,WALKWAY_28,1.911764705882353
528,24,470,422,515,531,0.7809163928031921,0,492,531,7.673022747039795,4.181746959686279,WALKWAY_26,2.422222222222222
528,29,742,396,776,472,0.8145317435264587,0,759,472,4.6508049964904785,1.7816386222839355,WALKWAY_29,2.235294117647059
528,30,595,401,633,506,0.7792991995811462,0,614,506,6.579137325286865,3.4831831455230713,WALKWAY_26,2.763157894736842
528,33,642,394,696,522,0.7109163403511047,0,669,522,4.40512228012085,3.649170398712158,WALKWAY_26,2.3703703703703702
528,34,85,599,159,796,0.8149544596672058,0,122,796,4.669487953186035,8.919036865234375,WALKWAY_5,2.6621621621621623
528,35,517,410,554,520,0.615040123462677,0,535,520,7.429266929626465,3.898714780807495,WALKWAY_26,2.972972972972973
529,1,796,676,961,959,0.9618101716041565,0,878,959,-4.695633888244629,6.690287113189697,WALKWAY_16,1.715151515151515
529,20,845,527,960,647,0.8592893481254578,0,902,647,-1.545292854309082,5.206454753875732,WALKWAY_1,1.0434782608695652
529,7,1419,310,1526,484,0.8038818836212158,0,1472,484,-2.1744332313537598,1.6546574831008911,WALKWAY_27,1.6261682242990654
529,3,1582,328,1684,523,0.685448944568634,0,1633,523,-3.0348339080810547,1.4229962825775146,WALKWAY_28,1.911764705882353
529,24,470,422,515,531,0.7719981074333191,0,492,531,7.673022747039795,4.181746959686279,WALKWAY_26,2.422222222222222
529,29,742,396,776,472,0.8111831545829773,0,759,472,4.6508049964904785,1.7816386222839355,WALKWAY_29,2.235294117647059
529,30,595,401,633,506,0.7810777425765991,0,614,506,6.579137325286865,3.4831831455230713,WALKWAY_26,2.763157894736842
529,33,641,393,696,521,0.7148249745368958,0,668,521,4.486228942871094,3.633945941925049,WALKWAY_26,2.327272727272727
529,34,88,598,162,795,0.8142690062522888,0,125,795,4.66894006729126,8.900611877441406,WALKWAY_5,2.6621621621621623
529,35,518,410,554,520,0.5564649105072021,0,536,520,7.407182693481445,3.8965537548065186,WALKWAY_26,3.0555555555555554
530,1,796,676,962,959,0.9613583087921143,0,879,959,-4.6963582038879395,6.686081886291504,WALKWAY_16,1.7048192771084338
530,20,845,527,960,647,0.8582793474197388,0,902,647,-1.545292854309082,5.206454753875732,WALKWAY_1,1.0434782608695652
530,7,1419,310,1526,484,0.8045084476470947,0,1472,484,-2.1744332313537598,1.6546574831008911,WALKWAY_27,1.6261682242990654
530,3,1582,328,1684,523,0.6863794326782227,0,1633,523,-3.0348339080810547,1.4229962825775146,WALKWAY_28,1.911764705882353
530,24,470,422,514,531,0.7810797691345215,0,492,531,7.673022747039795,4.181746959686279,WALKWAY_26,2.477272727272727
530,29,742,396,776,472,0.8182764649391174,0,759,472,4.6508049964904785,1.7816386222839355,WALKWAY_29,2.235294117647059
530,30,595,401,633,506,0.7844057083129883,0,614,506,6.579137325286865,3.4831831455230713,WALKWAY_26,2.763157894736842
530,33,642,393,695,519,0.7119901180267334,0,668,519,4.606368064880371,3.599231243133545,WALKWAY_26,2.3773584905660377
530,34,90,598,165,794,0.8402746319770813,0,127,794,4.675766944885254,8.88770580291748,WALKWAY_5,2.6133333333333333
530,35,519,410,555,517,0.5704612135887146,0,537,517,7.577720642089844,3.842022657394409,WALKWAY_26,2.9722222222222223
531,1,796,676,961,959,0.9610770344734192,0,878,959,-4.695633888244629,6.690287113189697,WALKWAY_16,1.715151515151515
531,20,845,527,960,647,0.8582226634025574,0,902,647,-1.545292854309082,5.206454753875732,WALKWAY_1,1.0434782608695652
531,7,1419,310,1526,484,0.8045787215232849,0,1472,484,-2.1744332313537598,1.6546574831008911,WALKWAY_27,1.6261682242990654
531,3,1582,328,1684,523,0.6860944628715515,0,1633,523,-3.0348339080810547,1.4229962825775146,WALKWAY_28,1.911764705882353
531,24,470,422,514,532,0.7833696603775024,0,492,532,7.609076023101807,4.198771953582764,WALKWAY_26,2.5
531,29,742,396,776,472,0.8182942271232605,0,759,472,4.6508049964904785,1.7816386222839355,WALKWAY_29,2.235294117647059
531,30,595,401,633,506,0.7879137992858887,0,614,506,6.579137325286865,3.4831831455230713,WALKWAY_26,2.763157894736842
531,33,642,393,695,518,0.713683545589447,0,668,518,4.666614055633545,3.5818228721618652,WALKWAY_26,2.358490566037736
531,34,91,598,167,794,0.841771125793457,0,129,794,4.661019325256348,8.876446723937988,WALKWAY_5,2.5789473684210527
531,35,521,410,556,518,0.531843364238739,0,538,518,7.491252899169922,3.8573553562164307,WALKWAY_26,3.085714285714286
532,1,796,675,962,959,0.9635068774223328,0,879,959,-4.6963582038879395,6.686081886291504,WALKWAY_16,1.7108433734939759
532,20,845,527,960,647,0.8665798902511597,0,902,647,-1.545292854309082,5.206454753875732,WALKWAY_1,1.0434782608695652
532,7,1420,310,1527,484,0.8080343008041382,0,1473,484,-2.178516149520874,1.6542364358901978,WALKWAY_27,1.6261682242990654
532,3,1582,325,1685,523,0.6852595210075378,0,1633,523,-3.0348339080810547,1.4229962825775146,WALKWAY_28,1.9223300970873787
532,24,470,421,513,529,0.8167303204536438,0,491,529,7.823378086090088,4.149786949157715,WALKWAY_26,2.511627906976744
532,29,741,395,776,472,0.8500556945800781,0,758,472,4.6704792976379395,1.782555341720581,WALKWAY_29,2.2
532,30,595,400,634,505,0.8189277648925781,0,614,505,6.642600059509277,3.465298652648926,WALKWAY_26,2.6923076923076925
532,33,641,393,698,527,0.6655728220939636,0,669,527,4.107539653778076,3.7351977825164795,WALKWAY_26,2.3508771929824563
532,34,95,595,171,794,0.7298433184623718,0,133,794,4.631616115570068,8.853997230529785,WALKWAY_5,2.6184210526315788
532,35,520,409,556,522,0.5832527279853821,0,538,522,7.235321521759033,3.926973581314087,WALKWAY_26,3.138888888888889
533,1,796,674,962,959,0.9637253880500793,0,879,959,-4.6963582038879395,6.686081886291504,WALKWAY_16,1.716867469879518
533,20,845,527,960,647,0.8685956001281738,0,902,647,-1.545292854309082,5.206454753875732,WALKWAY_1,1.0434782608695652
533,7,1420,310,1528,484,0.8059011101722717,0,1474,484,-2.182593822479248,1.6538161039352417,WALKWAY_27,1.6111111111111112
533,3,1581,324,1685,523,0.6802863478660583,0,1633,523,-3.0348339080810547,1.4229962825775146,WALKWAY_28,1.9134615384615385
533,24,469,420,513,527,0.8176444172859192,0,491,527,7.952224254608154,4.115499496459961,WALKWAY_26,2.4318181818181817
533,29,741,395,776,472,0.844559907913208,0,758,472,4.6704792976379395,1.782555341720581,WALKWAY_29,2.2
533,30,595,400,634,505,0.8233383893966675,0,614,505,6.642600059509277,3.465298652648926,WALKWAY_26,2.6923076923076925
533,33,641,393,699,531,0.648297905921936,0,670,531,3.8505942821502686,3.8013367652893066,WALKWAY_26,2.3793103448275863
533,34,98,593,174,794,0.7359850406646729,0,136,794,4.609644889831543,8.8372220993042,WALKWAY_5,2.6447368421052633
533,35,520,409,556,523,0.5195457339286804,0,538,523,7.171655654907227,3.944291830062866,WALKWAY_26,3.1666666666666665
534,1,796,674,962,959,0.9638150930404663,0,879,959,-4.6963582038879395,6.686081886291504,WALKWAY_16,1.716867469879518
534,20,845,527,960,647,0.8672303557395935,0,902,647,-1.545292854309082,5.206454753875732,WALKWAY_1,1.0434782608695652
534,7,1420,310,1528,484,0.8093584179878235,0,1474,484,-2.182593822479248,1.6538161039352417,WALKWAY_27,1.6111111111111112
534,3,1581,323,1685,523,0.6756288409233093,0,1633,523,-3.0348339080810547,1.4229962825775146,WALKWAY_28,1.9230769230769231
534,24,469,420,512,527,0.8084560632705688,0,490,527,7.974373817443848,4.117690563201904,WALKWAY_26,2.488372093023256
534,29,741,395,776,472,0.8515518307685852,0,758,472,4.6704792976379395,1.782555341720581,WALKWAY_29,2.2
534,30,596,400,634,505,0.8169954419136047,0,615,505,6.620546817779541,3.463191509246826,WALKWAY_26,2.763157894736842
534,33,641,393,700,532,0.6568015813827515,0,670,532,3.791908025741577,3.818310022354126,WALKWAY_26,2.3559322033898304
534,34,100,592,175,794,0.7359598875045776,0,137,794,4.6023359298706055,8.831642150878906,WALKWAY_5,2.6933333333333334
535,1,796,673,962,960,0.9641538262367249,0,879,960,-4.697915077209473,6.687254428863525,WALKWAY_16,1.7289156626506024
535,20,845,527,960,647,0.8663938641548157,0,902,647,-1.545292854309082,5.206454753875732,WALKWAY_1,1.0434782608695652
535,7,1420,310,1528,484,0.8094772696495056,0,1474,484,-2.182593822479248,1.6538161039352417,WALKWAY_27,1.6111111111111112
535,3,1580,323,1685,523,0.6799394488334656,0,1632,523,-3.0308969020843506,1.427130103111267,WALKWAY_28,1.9047619047619047
535,24,469,420,512,527,0.7975336313247681,0,490,527,7.974373817443848,4.117690563201904,WALKWAY_26,2.488372093023256
535,29,741,395,776,472,0.8506688475608826,0,758,472,4.6704792976379395,1.782555341720581,WALKWAY_29,2.2
535,30,596,400,634,505,0.8177238702774048,0,615,505,6.620546817779541,3.463191509246826,WALKWAY_26,2.763157894736842
535,33,641,393,700,532,0.6581692695617676,0,670,532,3.791908025741577,3.818310022354126,WALKWAY_26,2.3559322033898304
535,34,101,591,176,794,0.7724802494049072,0,138,794,4.595035076141357,8.826067924499512,WALKWAY_5,2.7066666666666666
536,1,796,673,962,960,0.9637505412101746,0,879,960,-4.697915077209473,6.687254428863525,WALKWAY_16,1.7289156626506024
536,20,845,527,960,647,0.8632159233093262,0,902,647,-1.545292854309082,5.206454753875732,WALKWAY_1,1.0434782608695652
536,7,1420,310,1528,484,0.8097642064094543,0,1474,484,-2.182593822479248,1.6538161039352417,WALKWAY_27,1.6111111111111112
536,3,1580,323,1685,523,0.6868142485618591,0,1632,523,-3.0308969020843506,1.427130103111267,WALKWAY_28,1.9047619047619047
536,24,470,421,513,529,0.7802810668945312,0,491,529,7.823378086090088,4.149786949157715,WALKWAY_26,2.511627906976744
536,29,741,395,776,472,0.8550559282302856,0,758,472,4.6704792976379395,1.782555341720581,WALKWAY_29,2.2
536,30,596,400,633,504,0.8221558332443237,0,614,504,6.70619010925293,3.447378158569336,WALKWAY_26,2.810810810810811
536,33,641,393,702,540,0.6626834273338318,0,671,540,3.3057737350463867,3.9508392810821533,WALKWAY_26,2.4098360655737703
536,34,103,591,174,784,0.8048452734947205,0,138,784,4.816471099853516,8.805545806884766,WALKWAY_5,2.7183098591549295
537,1,795,673,962,960,0.9629960060119629,0,878,960,-4.697189807891846,6.691459655761719,WALKWAY_16,1.718562874251497
537,20,845,527,960,647,0.8648178577423096,0,902,647,-1.545292854309082,5.206454753875732,WALKWAY_1,1.0434782608695652
537,7,1420,310,1528,484,0.8099470138549805,0,1474,484,-2.182593822479248,1.6538161039352417,WALKWAY_27,1.6111111111111112
537,3,1581,323,1686,523,0.6826023459434509,0,1633,523,-3.0348339080810547,1.4229962825775146,WALKWAY_28,1.9047619047619047
537,24,471,422,514,530,0.7912983298301697,0,492,530,7.737096309661865,4.164688587188721,WALKWAY_26,2.511627906976744
537,29,742,395,776,472,0.849429726600647,0,759,472,4.6508049964904785,1.7816386222839355,WALKWAY_29,2.264705882352941
537,30,596,400,633,505,0.8287023901939392,0,614,505,6.642600059509277,3.465298652648926,WALKWAY_26,2.8378378378378377
537,33,641,393,704,546,0.6739352345466614,0,672,546,2.9523963928222656,4.129870891571045,WALKWAY_25,2.4285714285714284
537,34,105,588,176,785,0.8462758660316467,0,140,785,4.777933120727539,8.79609203338623,WALKWAY_5,2.7746478873239435
538,1,796,673,962,960,0.9635049104690552,0,879,960,-4.697915077209473,6.687254428863525,WALKWAY_16,1.7289156626506024
538,20,845,527,960,647,0.8633528351783752,0,902,647,-1.545292854309082,5.206454753875732,WALKWAY_1,1.0434782608695652
538,7,1420,310,1528,484,0.8111042380332947,0,1474,484,-2.182593822479248,1.6538161039352417,WALKWAY_27,1.6111111111111112
538,3,1581,323,1686,523,0.6848357319831848,0,1633,523,-3.0348339080810547,1.4229962825775146,WALKWAY_28,1.9047619047619047
538,24,471,422,514,531,0.7980067133903503,0,492,531,7.673022747039795,4.181746959686279,WALKWAY_26,2.5348837209302326
538,29,742,395,776,472,0.8526592254638672,0,759,472,4.6508049964904785,1.7816386222839355,WALKWAY_29,2.264705882352941
538,30,596,400,633,505,0.8339836597442627,0,614,505,6.642600059509277,3.465298652648926,WALKWAY_26,2.8378378378378377
538,33,641,393,705,548,0.6671805381774902,0,673,548,2.8317854404449463,4.167893886566162,WALKWAY_25,2.421875
538,34,107,588,179,785,0.8381249308586121,0,143,785,4.754851818084717,8.778745651245117,WALKWAY_5,2.736111111111111
539,1,796,673,962,960,0.9632662534713745,0,879,960,-4.697915077209473,6.687254428863525,WALKWAY_16,1.7289156626506024
539,20,845,527,960,647,0.8645995855331421,0,902,647,-1.545292854309082,5.206454753875732,WALKWAY_1,1.0434782608695652
539,7,1420,310,1528,484,0.8088204264640808,0,1474,484,-2.182593822479248,1.6538161039352417,WALKWAY_27,1.6111111111111112
539,3,1581,323,1686,523,0.685405969619751,0,1633,523,-3.0348339080810547,1.4229962825775146,WALKWAY_28,1.9047619047619047
539,24,471,422,514,531,0.7979764938354492,0,492,531,7.673022747039795,4.181746959686279,WALKWAY_26,2.5348837209302326
539,29,742,395,776,472,0.8517907857894897,0,759,472,4.6508049964904785,1.7816386222839355,WALKWAY_29,2.264705882352941
539,30,596,400,633,505,0.8334445953369141,0,614,505,6.642600059509277,3.465298652648926,WALKWAY_26,2.8378378378378377
539,33,641,393,705,549,0.6729915738105774,0,673,549,2.7824740409851074,4.186389446258545,WALKWAY_25,2.4375
539,34,112,587,185,787,0.891581654548645,0,148,787,4.6719746589660645,8.754711151123047,WALKWAY_5,2.73972602739726
540,1,796,673,961,960,0.9643927216529846,0,878,960,-4.697189807891846,6.691459655761719,WALKWAY_16,1.7393939393939395
540,20,845,527,960,647,0.8622502088546753,0,902,647,-1.545292854309082,5.206454753875732,WALKWAY_1,1.0434782608695652
540,7,1420,310,1528,484,0.8065596222877502,0,1474,484,-2.182593822479248,1.6538161039352417,WALKWAY_27,1.6111111111111112
540,3,1581,323,1687,523,0.6818459630012512,0,1634,523,-3.038778305053711,1.4188544750213623,WALKWAY_28,1.8867924528301887
540,24,471,422,514,532,0.8086392283439636,0,492,532,7.609076023101807,4.198771953582764,WALKWAY_26,2.558139534883721
540,29,742,395,776,472,0.8544244766235352,0,759,472,4.6508049964904785,1.7816386222839355,WALKWAY_29,2.264705882352941
540,30,596,400,633,505,0.8418885469436646,0,614,505,6.642600059509277,3.465298652648926,WALKWAY_26,2.8378378378378377
540,33,641,393,706,551,0.6706457734107971,0,673,551,2.686708927154541,4.222308158874512,WALKWAY_25,2.4307692307692306
540,34,120,586,196,787,0.8422126173973083,0,158,787,4.596948623657227,8.698124885559082,WALKWAY_5,2.6447368421052633
541,1,796,673,961,960,0.9641998410224915,0,878,960,-4.697189807891846,6.691459655761719,WALKWAY_16,1.7393939393939395
541,20,845,527,960,647,0.8595246076583862,0,902,647,-1.545292854309082,5.206454753875732,WALKWAY_1,1.0434782608695652
541,7,1420,310,1528,484,0.8061943650245667,0,1474,484,-2.182593822479248,1.6538161039352417,WALKWAY_27,1.6111111111111112
541,3,1581,323,1686,522,0.6812325716018677,0,1633,522,-3.026416540145874,1.422844409942627,WALKWAY_28,1.8952380952380952
541,24,471,422,514,531,0.8163806200027466,0,492,531,7.673022747039795,4.181746959686279,WALKWAY_26,2.5348837209302326
541,29,741,395,776,472,0.8527706265449524,0,758,472,4.6704792976379395,1.782555341720581,WALKWAY_29,2.2
541,30,596,400,633,505,0.8462362289428711,0,614,505,6.642600059509277,3.465298652648926,WALKWAY_26,2.8378378378378377
541,33,641,393,706,552,0.6707274913787842,0,673,552,2.6402010917663574,4.239752292633057,WALKWAY_25,2.4461538461538463
541,34,126,586,203,786,0.8202090263366699,0,164,786,4.5737385749816895,8.661689758300781,WALKWAY_5,2.5974025974025974
542,1,796,673,961,960,0.9643115401268005,0,878,960,-4.697189807891846,6.691459655761719,WALKWAY_16,1.7393939393939395
542,20,845,527,960,647,0.8580312728881836,0,902,647,-1.545292854309082,5.206454753875732,WALKWAY_1,1.0434782608695652
542,7,1420,310,1528,484,0.8062995076179504,0,1474,484,-2.182593822479248,1.6538161039352417,WALKWAY_27,1.6111111111111112
542,3,1583,323,1690,523,0.6826564073562622,0,1636,523,-3.046689987182617,1.4105466604232788,WALKWAY_28,1.8691588785046729
542,24,472,422,514,531,0.8200926780700684,0,493,531,7.651009559631348,4.179556369781494,WALKWAY_26,2.5952380952380953
542,29,741,395,776,472,0.8601855039596558,0,758,472,4.6704792976379395,1.782555341720581,WALKWAY_29,2.2
542,30,596,400,633,505,0.8438431620597839,0,614,505,6.642600059509277,3.465298652648926,WALKWAY_26,2.8378378378378377
542,33,641,393,706,552,0.676925003528595,0,673,552,2.6402010917663574,4.239752292633057,WALKWAY_25,2.4461538461538463
542,34,132,586,210,785,0.8252986073493958,0,171,785,4.542999744415283,8.619537353515625,WALKWAY_5,2.551282051282051
543,1,796,673,961,960,0.9639095664024353,0,878,960,-4.697189807891846,6.691459655761719,WALKWAY_16,1.7393939393939395
543,20,845,527,960,647,0.8580386638641357,0,902,647,-1.545292854309082,5.206454753875732,WALKWAY_1,1.0434782608695652
543,7,1420,310,1528,484,0.8068463206291199,0,1474,484,-2.182593822479248,1.6538161039352417,WALKWAY_27,1.6111111111111112
543,3,1584,324,1692,524,0.6810263991355896,0,1638,524,-3.0631048679351807,1.4023512601852417,WALKWAY_28,1.8518518518518519
543,24,472,422,514,531,0.8240132331848145,0,493,531,7.651009559631348,4.179556369781494,WALKWAY_26,2.5952380952380953
543,29,741,394,776,472,0.8574925065040588,0,758,472,4.6704792976379395,1.782555341720581,WALKWAY_29,2.2285714285714286
543,30,596,400,633,505,0.8488696813583374,0,614,505,6.642600059509277,3.465298652648926,WALKWAY_26,2.8378378378378377
543,33,642,393,706,552,0.6695725917816162,0,674,552,2.6231045722961426,4.239398002624512,WALKWAY_25,2.484375
543,34,136,586,215,784,0.8480885028839111,0,175,784,4.534566402435303,8.59407901763916,WALKWAY_5,2.5063291139240507
544,1,796,673,961,960,0.9639148712158203,0,878,960,-4.697189807891846,6.691459655761719,WALKWAY_16,1.7393939393939395
544,20,845,527,960,647,0.8472860455513,0,902,647,-1.545292854309082,5.206454753875732,WALKWAY_1,1.0434782608695652
544,7,1420,310,1528,484,0.8053447604179382,0,1474,484,-2.182593822479248,1.6538161039352417,WALKWAY_27,1.6111111111111112
544,3,1584,324,1693,524,0.6927742958068848,0,1638,524,-3.0631048679351807,1.4023512601852417,WALKWAY_28,1.834862385321101
544,24,472,422,514,531,0.8279809355735779,0,493,531,7.651009559631348,4.179556369781494,WALKWAY_26,2.5952380952380953
544,29,741,394,776,472,0.8498967885971069,0,758,472,4.6704792976379395,1.782555341720581,WALKWAY_29,2.2285714285714286
544,30,596,400,633,505,0.8505747318267822,0,614,505,6.642600059509277,3.465298652648926,WALKWAY_26,2.8378378378378377
544,33,642,393,706,552,0.6668294668197632,0,674,552,2.6231045722961426,4.239398002624512,WALKWAY_25,2.484375
544,34,137,585,217,783,0.841410756111145,0,177,783,4.541070461273193,8.579705238342285,WALKWAY_5,2.475
545,1,796,673,961,960,0.9633347392082214,0,878,960,-4.697189807891846,6.691459655761719,WALKWAY_16,1.7393939393939395
545,20,845,527,960,647,0.8413390517234802,0,902,647,-1.545292854309082,5.206454753875732,WALKWAY_1,1.0434782608695652
545,7,1420,310,1528,484,0.8068821430206299,0,1474,484,-2.182593822479248,1.6538161039352417,WALKWAY_27,1.6111111111111112
545,3,1584,323,1693,524,0.6873108148574829,0,1638,524,-3.0631048679351807,1.4023512601852417,WALKWAY_28,1.8440366972477065
545,24,472,422,514,531,0.8239001035690308,0,493,531,7.651009559631348,4.179556369781494,WALKWAY_26,2.5952380952380953
545,29,741,394,776,472,0.8503120541572571,0,758,472,4.6704792976379395,1.782555341720581,WALKWAY_29,2.2285714285714286
545,30,596,400,633,505,0.8481027483940125,0,614,505,6.642600059509277,3.465298652648926,WALKWAY_26,2.8378378378378377
545,33,642,393,706,552,0.668343186378479,0,674,552,2.6231045722961426,4.239398002624512,WALKWAY_25,2.484375
545,34,138,584,218,782,0.8131363391876221,0,178,782,4.555157661437988,8.570854187011719,WALKWAY_5,2.475
546,1,796,673,961,961,0.9627697467803955,0,878,961,-4.698746204376221,6.69263219833374,WALKWAY_16,1.7454545454545454
546,20,846,527,960,647,0.8404038548469543,0,903,647,-1.5540703535079956,5.203029155731201,WALKWAY_1,1.0526315789473684
546,7,1420,310,1528,484,0.8067889213562012,0,1474,484,-2.182593822479248,1.6538161039352417,WALKWAY_27,1.6111111111111112
546,3,1584,323,1694,524,0.6903068423271179,0,1639,524,-3.0670976638793945,1.398167610168457,WALKWAY_28,1.8272727272727274
546,24,472,422,514,531,0.8300299644470215,0,493,531,7.651009559631348,4.179556369781494,WALKWAY_26,2.5952380952380953
546,29,742,394,776,472,0.8571860790252686,0,759,472,4.6508049964904785,1.7816386222839355,WALKWAY_29,2.2941176470588234
546,30,596,400,633,505,0.8395211100578308,0,614,505,6.642600059509277,3.465298652648926,WALKWAY_26,2.8378378378378377
546,33,642,393,705,552,0.6900302767753601,0,673,552,2.6402010917663574,4.239752292633057,WALKWAY_25,2.5238095238095237
546,34,138,582,219,784,0.8167818784713745,0,178,784,4.512199401855469,8.577301025390625,WALKWAY_5,2.493827160493827
547,1,796,673,962,961,0.9624720215797424,0,879,961,-4.699472427368164,6.688426971435547,WALKWAY_16,1.7349397590361446
547,20,846,527,960,647,0.8435384035110474,0,903,647,-1.5540703535079956,5.203029155731201,WALKWAY_1,1.0526315789473684
547,7,1419,310,1528,484,0.8069214820861816,0,1473,484,-2.178516149520874,1.6542364358901978,WALKWAY_27,1.5963302752293578
547,3,1584,323,1694,524,0.6911292672157288,0,1639,524,-3.0670976638793945,1.398167610168457,WALKWAY_28,1.8272727272727274
547,24,472,422,514,531,0.8285802006721497,0,493,531,7.651009559631348,4.179556369781494,WALKWAY_26,2.5952380952380953
547,29,742,394,776,472,0.8606666326522827,0,759,472,4.6508049964904785,1.7816386222839355,WALKWAY_29,2.2941176470588234
547,30,596,400,633,505,0.8439828753471375,0,614,505,6.642600059509277,3.465298652648926,WALKWAY_26,2.8378378378378377
547,33,642,393,705,552,0.6906249523162842,0,673,552,2.6402010917663574,4.239752292633057,WALKWAY_25,2.5238095238095237
547,34,138,579,221,790,0.8877960443496704,0,179,790,4.380928039550781,8.590489387512207,WALKWAY_5,2.5421686746987953
548,1,796,673,961,961,0.9636750221252441,0,878,961,-4.698746204376221,6.69263219833374,WALKWAY_16,1.7454545454545454
548,20,846,527,960,647,0.841444730758667,0,903,647,-1.5540703535079956,5.203029155731201,WALKWAY_1,1.0526315789473684
548,7,1420,310,1528,483,0.8077908754348755,0,1474,483,-2.1721949577331543,1.6482661962509155,WALKWAY_27,1.6018518518518519
548,3,1584,323,1694,524,0.6924710273742676,0,1639,524,-3.0670976638793945,1.398167610168457,WALKWAY_28,1.8272727272727274
548,24,472,422,514,531,0.8288612365722656,0,493,531,7.651009559631348,4.179556369781494,WALKWAY_26,2.5952380952380953
548,29,742,395,776,472,0.8597589731216431,0,759,472,4.6508049964904785,1.7816386222839355,WALKWAY_29,2.264705882352941
548,30,596,400,633,505,0.850476086139679,0,614,505,6.642600059509277,3.465298652648926,WALKWAY_26,2.8378378378378377
548,33,642,393,705,551,0.6844156384468079,0,673,551,2.686708927154541,4.222308158874512,WALKWAY_25,2.507936507936508
548,34,142,578,222,785,0.9114049077033997,0,182,785,4.4614996910095215,8.558289527893066,WALKWAY_5,2.5875
549,1,796,673,961,960,0.9636610746383667,0,878,960,-4.697189807891846,6.691459655761719,WALKWAY_16,1.7393939393939395
549,20,846,527,960,647,0.8438144326210022,0,903,647,-1.5540703535079956,5.203029155731201,WALKWAY_1,1.0526315789473684
549,7,1419,310,1528,483,0.80941241979599,0,1473,483,-2.1680996417999268,1.648684024810791,WALKWAY_27,1.5871559633027523
549,3,1583,324,1694,524,0.6874368786811829,0,1638,524,-3.0631048679351807,1.4023512601852417,WALKWAY_28,1.8018018018018018
549,24,472,422,514,531,0.8314359188079834,0,493,531,7.651009559631348,4.179556369781494,WALKWAY_26,2.5952380952380953
549,29,741,396,775,472,0.8621358871459961,0,758,472,4.6704792976379395,1.782555341720581,WALKWAY_29,2.235294117647059
549,30,596,400,633,506,0.854698121547699,0,614,506,6.579137325286865,3.4831831455230713,WALKWAY_26,2.864864864864865
549,33,642,393,705,552,0.6893631815910339,0,673,552,2.6402010917663574,4.239752292633057,WALKWAY_25,2.5238095238095237
549,34,144,576,224,785,0.8487924933433533,0,184,785,4.446784019470215,8.54723072052002,WALKWAY_5,2.6125
550,1,796,673,961,960,0.9651332497596741,0,878,960,-4.697189807891846,6.691459655761719,WALKWAY_16,1.7393939393939395
550,20,846,527,960,647,0.8433607816696167,0,903,647,-1.5540703535079956,5.203029155731201,WALKWAY_1,1.0526315789473684
550,7,1419,310,1528,483,0.8085197806358337,0,1473,483,-2.1680996417999268,1.648684024810791,WALKWAY_27,1.5871559633027523
550,3,1583,324,1694,524,0.6822509169578552,0,1638,524,-3.0631048679351807,1.4023512601852417,WALKWAY_28,1.8018018018018018
550,24,472,422,514,531,0.8296002745628357,0,493,531,7.651009559631348,4.179556369781494,WALKWAY_26,2.5952380952380953
550,29,741,395,775,472,0.8647789359092712,0,758,472,4.6704792976379395,1.782555341720581,WALKWAY_29,2.264705882352941
550,30,596,400,633,506,0.8550512790679932,0,614,506,6.579137325286865,3.4831831455230713,WALKWAY_26,2.864864864864865
550,33,642,393,705,552,0.6725653409957886,0,673,552,2.6402010917663574,4.239752292633057,WALKWAY_25,2.5238095238095237
550,34,147,575,226,781,0.8094294667243958,0,186,781,4.516516208648682,8.522504806518555,WALKWAY_5,2.607594936708861
551,1,796,673,961,960,0.9640196561813354,0,878,960,-4.697189807891846,6.691459655761719,WALKWAY_16,1.7393939393939395
551,20,846,527,960,647,0.8448619246482849,0,903,647,-1.5540703535079956,5.203029155731201,WALKWAY_1,1.0526315789473684
551,7,1419,310,1528,483,0.8087522983551025,0,1473,483,-2.1680996417999268,1.648684024810791,WALKWAY_27,1.5871559633027523
551,3,1583,324,1694,524,0.6806226968765259,0,1638,524,-3.0631048679351807,1.4023512601852417,WALKWAY_28,1.8018018018018018
551,24,472,422,514,531,0.830184280872345,0,493,531,7.651009559631348,4.179556369781494,WALKWAY_26,2.5952380952380953
551,29,741,395,775,472,0.8591392636299133,0,758,472,4.6704792976379395,1.782555341720581,WALKWAY_29,2.264705882352941
551,30,596,400,633,506,0.8605419993400574,0,614,506,6.579137325286865,3.4831831455230713,WALKWAY_26,2.864864864864865
